Src,Dst,Source
COL2A1,ITGA11,Choi2015
COL2A1,ITGA3,Choi2015
COL2A1,ITGA9,Choi2015
COL2A1,ITGAV,Choi2015
COL2A1,ITGB8,Choi2015
COL3A1,ITGA11,Choi2015
COL3A1,ITGA1,Choi2015
COL3A1,ITGA3,Choi2015
COL3A1,ITGA9,Choi2015
COL3A1,ITGAV,Choi2015
COL3A1,ITGB8,Choi2015
COL3A1,GP6,Choi2015
COL3A1,SDC4,Choi2015
COL3A1,ITGA10,Choi2015
COL3A1,CD44,Choi2015
COL4A1,ITGA11,Choi2015
COL4A1,ITGA3,Choi2015
COL4A1,ITGA9,Choi2015
COL4A1,ITGA10,Choi2015
COL4A2,ITGA11,Choi2015
COL4A2,ITGA1,Choi2015
COL4A2,ITGA2,Choi2015
COL4A2,ITGA3,Choi2015
COL4A2,ITGA9,Choi2015
COL4A2,ITGAV,Choi2015
COL4A2,ITGB1,Choi2015
COL4A2,ITGB8,Choi2015
COL4A2,ITGA10,Choi2015
COL4A3,ITGA11,Choi2015
COL4A3,ITGA9,Choi2015
COL4A3,ITGB8,Choi2015
COL4A3,ITGA10,Choi2015
COL4A4,ITGA11,Choi2015
COL4A4,ITGA3,Choi2015
COL4A4,ITGA9,Choi2015
COL4A4,ITGB8,Choi2015
COL4A4,ITGA10,Choi2015
COL4A5,ITGA11,Choi2015
COL4A5,ITGA3,Choi2015
COL4A5,ITGA9,Choi2015
COL4A5,ITGB8,Choi2015
COL4A5,ITGA10,Choi2015
COL4A6,ITGA11,Choi2015
COL4A6,ITGA3,Choi2015
COL4A6,ITGA9,Choi2015
COL4A6,ITGB8,Choi2015
COL4A6,ITGA10,Choi2015
COL5A1,ITGA11,Choi2015
COL5A1,ITGA2,Choi2015
COL5A1,ITGA3,Choi2015
COL5A1,ITGA9,Choi2015
COL5A1,ITGAV,Choi2015
COL5A1,ITGB8,Choi2015
COL5A1,GP6,Choi2015
COL5A1,SDC4,Choi2015
COL5A1,ITGA10,Choi2015
COL5A1,CD44,Choi2015
COL5A2,ITGA11,Choi2015
COL5A2,ITGA2,Choi2015
COL5A2,ITGA3,Choi2015
COL5A2,ITGA9,Choi2015
COL5A2,ITGAV,Choi2015
COL5A2,ITGB8,Choi2015
COL5A2,GP6,Choi2015
COL5A2,SDC4,Choi2015
COL5A2,ITGA10,Choi2015
COL5A2,CD44,Choi2015
COL6A1,ITGA11,Choi2015
COL6A1,ITGA3,Choi2015
COL6A1,ITGA9,Choi2015
COL6A1,ITGAV,Choi2015
COL6A1,ITGB8,Choi2015
COL6A1,ITGA10,Choi2015
COL6A2,ITGA11,Choi2015
COL6A2,ITGA3,Choi2015
COL6A2,ITGA9,Choi2015
COL6A2,ITGAV,Choi2015
COL6A2,ITGB8,Choi2015
COL6A2,ITGA10,Choi2015
COL6A3,ITGA11,Choi2015
COL6A3,ITGA3,Choi2015
COL6A3,ITGA9,Choi2015
COL6A3,ITGAV,Choi2015
COL6A3,ITGB8,Choi2015
COL6A3,ITGA10,Choi2015
COL11A1,ITGA11,Choi2015
COL11A1,ITGA1,Choi2015
COL11A1,ITGA3,Choi2015
COL11A1,ITGA9,Choi2015
COL11A1,ITGAV,Choi2015
COL11A1,ITGB8,Choi2015
COL11A1,GP6,Choi2015
COL11A1,SDC1,Choi2015
COL11A1,SDC4,Choi2015
COL11A1,ITGA10,Choi2015
COL11A1,CD44,Choi2015
COL11A2,ITGA11,Choi2015
COL11A2,ITGA1,Choi2015
COL11A2,ITGA2,Choi2015
COL11A2,ITGA3,Choi2015
COL11A2,ITGA9,Choi2015
COL11A2,ITGAV,Choi2015
COL11A2,ITGB1,Choi2015
COL11A2,ITGB8,Choi2015
COL11A2,GP6,Choi2015
COL11A2,SDC1,Choi2015
COL11A2,SDC4,Choi2015
COL11A2,ITGA10,Choi2015
COL11A2,CD44,Choi2015
COMP,ITGA2B,Choi2015
COMP,ITGA3,Choi2015
COMP,ITGAV,Choi2015
COL6A6,ITGA11,Choi2015
COL6A6,ITGA1,Choi2015
COL6A6,ITGA2,Choi2015
COL6A6,ITGA3,Choi2015
COL6A6,ITGA9,Choi2015
COL6A6,ITGAV,Choi2015
COL6A6,ITGB1,Choi2015
COL6A6,ITGB8,Choi2015
COL6A6,ITGA10,Choi2015
LAMB4,DAG1,Choi2015
LAMB4,SV2C,Choi2015
LAMB4,ITGA6,Choi2015
LAMB4,ITGA1,Choi2015
LAMB4,ITGA2,Choi2015
LAMB4,ITGA3,Choi2015
LAMB4,ITGA7,Choi2015
LAMB4,ITGA9,Choi2015
LAMB4,ITGAV,Choi2015
LAMB4,ITGB1,Choi2015
LAMB4,ITGB4,Choi2015
LAMB4,ITGB8,Choi2015
LAMB4,CD44,Choi2015
LAMB4,SV2B,Choi2015
LAMB4,SV2A,Choi2015
COL24A1,ITGA11,Choi2015
COL24A1,ITGA1,Choi2015
COL24A1,ITGA2,Choi2015
COL24A1,ITGA3,Choi2015
COL24A1,ITGA9,Choi2015
COL24A1,ITGAV,Choi2015
COL24A1,ITGB1,Choi2015
COL24A1,ITGB8,Choi2015
COL24A1,GP6,Choi2015
COL24A1,SDC1,Choi2015
COL24A1,SDC4,Choi2015
COL24A1,ITGA10,Choi2015
COL24A1,CD44,Choi2015
LAMA1,ITGA9,Choi2015
LAMA1,ITGAV,Choi2015
IBSP,ITGB5,Choi2015
LAMA2,ITGA9,Choi2015
LAMA2,ITGAV,Choi2015
LAMA2,ITGB8,Choi2015
LAMA3,ITGA6,Choi2015
LAMA3,ITGA1,Choi2015
LAMA3,ITGA2,Choi2015
LAMA3,ITGA7,Choi2015
LAMA3,ITGA9,Choi2015
LAMA3,ITGAV,Choi2015
LAMA3,ITGB8,Choi2015
LAMA4,ITGA1,Choi2015
LAMA4,ITGA2,Choi2015
LAMA4,ITGA7,Choi2015
LAMA4,ITGA9,Choi2015
LAMA4,ITGB4,Choi2015
LAMA4,ITGB8,Choi2015
LAMA5,ITGA1,Choi2015
LAMA5,ITGA7,Choi2015
LAMA5,ITGA9,Choi2015
LAMA5,ITGAV,Choi2015
LAMA5,ITGB8,Choi2015
LAMB1,ITGA9,Choi2015
LAMB1,ITGB8,Choi2015
LAMB2,ITGA6,Choi2015
LAMB2,ITGA1,Choi2015
LAMB2,ITGA2,Choi2015
LAMB2,ITGA7,Choi2015
LAMB2,ITGA9,Choi2015
LAMB2,ITGAV,Choi2015
LAMB2,ITGB8,Choi2015
LAMB3,ITGA1,Choi2015
LAMB3,ITGA7,Choi2015
LAMB3,ITGA9,Choi2015
LAMB3,ITGAV,Choi2015
LAMB3,ITGB8,Choi2015
LAMC1,ITGA9,Choi2015
LAMC1,ITGB8,Choi2015
LAMC2,ITGA1,Choi2015
LAMC2,ITGA7,Choi2015
LAMC2,ITGA9,Choi2015
LAMC2,ITGAV,Choi2015
LAMC2,ITGB8,Choi2015
COL5A3,ITGA11,Choi2015
COL5A3,ITGA1,Choi2015
COL5A3,ITGA2,Choi2015
COL5A3,ITGA3,Choi2015
COL5A3,ITGA9,Choi2015
COL5A3,ITGAV,Choi2015
COL5A3,ITGB1,Choi2015
COL5A3,ITGB8,Choi2015
COL5A3,GP6,Choi2015
COL5A3,SDC4,Choi2015
COL5A3,ITGA10,Choi2015
COL5A3,CD44,Choi2015
TNN,ITGA9,Choi2015
TNN,ITGAV,Choi2015
TNN,ITGB1,Choi2015
TNN,ITGB3,Choi2015
TNN,ITGB6,Choi2015
TNN,ITGA8,Choi2015
THBS1,ITGAV,Choi2015
THBS2,ITGA2B,Choi2015
THBS2,ITGA3,Choi2015
THBS2,ITGAV,Choi2015
THBS3,ITGA2B,Choi2015
THBS3,ITGA3,Choi2015
THBS3,ITGAV,Choi2015
THBS3,ITGB1,Choi2015
THBS3,ITGB3,Choi2015
THBS4,ITGA2B,Choi2015
THBS4,ITGA3,Choi2015
THBS4,ITGAV,Choi2015
THBS4,ITGB1,Choi2015
THBS4,ITGB3,Choi2015
TNR,ITGA9,Choi2015
TNR,ITGAV,Choi2015
TNR,ITGB1,Choi2015
TNR,ITGB3,Choi2015
TNR,ITGB6,Choi2015
TNR,ITGA8,Choi2015
TNXB,ITGA9,Choi2015
TNXB,ITGAV,Choi2015
TNXB,ITGB1,Choi2015
TNXB,ITGB3,Choi2015
TNXB,ITGB6,Choi2015
TNXB,ITGA8,Choi2015
VWF,ITGAV,Choi2015
CSH1,GHR,Choi2015
CSH2,GHR,Choi2015
TNF,LTBR,Choi2015
TNFSF7,TNFRSF7,Choi2015
TNFSF5,TNFRSF5,Choi2015
TNFSF6,TNFRSF6,Choi2015
TNFSF6,TNFRSF6B,Choi2015
TNFSF12,TNFRSF12,Choi2015
-,IL2RA,Choi2015
-,IL2RB,Choi2015
-,IL2RG,Choi2015
IL17,IL17R,Choi2015
FGF10,FGFR3,Choi2015
FGF10,FGFR4,Choi2015
FGF12B,FGFR1,Choi2015
FGF12B,FGFR2,Choi2015
FGF12B,FGFR3,Choi2015
FGF12B,FGFR4,Choi2015
NGFB,NTRK1,Choi2015
NGFB,NGFR,Choi2015
NTF5,NTRK1,Choi2015
NTF5,NTRK2,Choi2015
NTF5,NTRK3,Choi2015
NTF5,NGFR,Choi2015
VEGF,FLT1,Choi2015
VEGF,KDR,Choi2015
VEGF,NRP1,Choi2015
VEGF,NRP2,Choi2015
DTR,EGFR,Choi2015
DTR,ERBB4,Choi2015
SCGF,KIT,Choi2015
MDK,PTPRB,Choi2015
PTN,KIAA0468,Choi2015
BMP2,ACVR2,Choi2015
BMP3,ACVR1,Choi2015
BMP3,ACVR2,Choi2015
BMP4,ACVR1,Choi2015
BMP4,ACVR2,Choi2015
BMP4,ACVR2B,Choi2015
BMP5,ACVR1,Choi2015
BMP5,ACVR2,Choi2015
BMP5,ACVR2B,Choi2015
BMP6,ACVR2,Choi2015
BMP6,ACVR2B,Choi2015
BMP7,ACVR2,Choi2015
BMP8,BMPR1A,Choi2015
BMP8,BMPR1B,Choi2015
BMP8,BMPR2,Choi2015
BMP8,ACVR1,Choi2015
BMP8,ACVR2,Choi2015
BMP8,ACVR2B,Choi2015
BMP10,ACVR2,Choi2015
BMP15,ACVR1,Choi2015
BMP15,ACVR2,Choi2015
INHBA,ACVR2,Choi2015
INHBB,ACVR2,Choi2015
INHBC,ACVR2,Choi2015
INHA,ACVR1B,Choi2015
INHA,ACVR2,Choi2015
SCYC1,CCXCR1,Choi2015
SCYC2,CCXCR1,Choi2015
SCYD1,CX3CR1,Choi2015
SCYA11,CCR3,Choi2015
